id,username,tweet,date,retweets
1265299113610031106,stelffo,Me está dando el alta psiquiatrica el chabon este que te pasa VOS QUERES QUE ME SUICIDE? ,2020-05-26 15:09:51+00:00,0
1265299099739459584,DestroyingPain,"So apparently her puns make people cry, die inside, and want to commit suicide. You guys are overreacting.",2020-05-26 15:09:48+00:00,0
1265299097465966597,SuicideScience_,借金が10万くらいあるので……,2020-05-26 15:09:47+00:00,0
1265299061852327937,VictoriusValens,"Mdr, ça joue les suicide girls puis ça finit en ""je me retire d'Insta j'ai trop d'insultes"" ",2020-05-26 15:09:39+00:00,0
1265299047105077249,DAVYSGAMING,"@The_Toonimator so i finished dracula's castle well finished lol to be continued,Well i can say i loved everything about it i love the suicide potion haha! Hope you will finished the game one day all i can say now is keep up the good work!",2020-05-26 15:09:35+00:00,0
1265299045033148416,XRobsPunchinBag,"I seen an episode of Evil, where an incel dork was supposed to go on a shooting rampage, but decided just before to put a gun to their underchin and pulled the trigger. They weren't wanting to suicide, they were just really really really stupid. It was a comical scene",2020-05-26 15:09:35+00:00,0
1265299033016471552,su1cidesauce,*eyes roll up in head*,2020-05-26 15:09:32+00:00,0
1265299028377399298,JediaDeepak,Bs kar suicide kr lega ye halala ki pedaish ,2020-05-26 15:09:31+00:00,0
1265299021066895362,pokemonad,lost between elvis and suicide ever since the day we died well i've got nothing left to lose,2020-05-26 15:09:29+00:00,0
1265299009658380289,mrmeseeksff,Suicide,2020-05-26 15:09:26+00:00,0
1265299003719192580,i_m_sakshigupta,"This was the Instagram profile of a young actor #PrekshaMehta . She is no more now. She commited suicide. I'm speechless. By seeing her social media profile not a single person could think, she could do this. Why we don't take our Mental Health seriously? #MentalHealthMatters",2020-05-26 15:09:25+00:00,0
1265298979425865728,sperchikoff,Finally...would I read it again: NO Did I enjoy reading it: Yes and no. I could have done with way less suicide. I did enjoyed the mystery parts of it.,2020-05-26 15:09:19+00:00,0
1265298958869397504,SATYASA44260242,Crime Patrol Actress Preksha Mehta Commits Suicide https://maanayakudu.com/%e0%b0%b8%e0%b0%bf%e0%b0%a8%e0%b0%bf%e0%b0%ae%e0%b0%be/crime-patrol-actress-preksha-mehta-commits-suicide/ via @Maa Nayakudu,2020-05-26 15:09:14+00:00,0
1265298957820923911,Senkhis,si je suis en pute je me suicide,2020-05-26 15:09:14+00:00,0
1265298954104823809,Themanjoe2,"truth. The Last Jedi still stands as my biggest cinematic dissapointment. there's been plenty of movies I've been dissapointed by (bvs, Suicide Squad, Justice League, Black Panther, Venom, Endgame (to a degree), Far From Home), but none have been quite the same as The Last Jedi. ",2020-05-26 15:09:13+00:00,0
1265298953404395520,bielhangover,Tu diz é,2020-05-26 15:09:13+00:00,0
1265298951470710787,GregorySBriggs,My friends and I called it a suicide as well. This was North Jersey in the 80’s and 90’s,2020-05-26 15:09:12+00:00,0
1265298947100286977,alliekat_,"Seeing that his brother committed suicide, I really love to see it. ",2020-05-26 15:09:11+00:00,0
1265298937725902848,sarahsyafiqahh_,@mariamazlann @puterizarith__ dah 30 suicide run belom tu? ,2020-05-26 15:09:09+00:00,0
1265298915068465153,shorthairedtom,my mom started a suicide prevention fundraiser on facebook for her birthday and only 3 people (including ME) donated. but I know damn well her nasty ass disgusting conservatives friends would donate hard as fuck if was some anti-abortion or pro-military shit. gonna puke,2020-05-26 15:09:04+00:00,0
1265298907505938433,areumdayoun,"counted all day in 2019, my mind thinking abt suicide for everysingleday ",2020-05-26 15:09:02+00:00,0
1265298903596806151,69suicide_,誰か買ってくれ,2020-05-26 15:09:01+00:00,0
1265298874991890441,Stereogoddess,"Living in bondage was well executed. As revealing and thrilling as the original story. In life, some people have blood on their hands from several human killings that their soul knows no peace so they turn to suicide. :(",2020-05-26 15:08:54+00:00,0
1265298854406127617,CoSSRC,The @ColoradoSPH &amp; @CDPHE has provided an update in a webinar on recent research on lethal means counseling in emergency care as a strategy for suicide prevention in two parts webinar to support schools: https://bit.ly/2XvO24T @CUAnschutz @ColoradoStateU @dcsdk12 @AFSPColorado,2020-05-26 15:08:49+00:00,2
1265298849427415040,suicide_ioi,うるせえんだよんなこた解ってるわい！！！！！！！！！！！！！！！！,2020-05-26 15:08:48+00:00,0
1265298834663575552,AnnaBeeBo,Not just health workers... RCMP attended to my suicidal Canadian hubby yesterday. He's now on the high risk suicide watch list. He now will have at least weekly visits. This is because of the stress of family seperation and the stance by CBSA Border Agents despite me living there,2020-05-26 15:08:44+00:00,0
1265298815143346178,jenifermasaute,BON si j’apprends que je passe un oral blanc en visio je me suicide,2020-05-26 15:08:40+00:00,0
1265298793408446465,NaKoleWatson,Good Morning @mymonq - Is there a waitlist for Focus?,2020-05-26 15:08:35+00:00,0
1265298779026194432,LPSunBun,"""Tell Me How"" - DaveKat, 31k Words, Rated E Co-Authored with @jGillotto! Chapter 3 Tags: College AU, Post-Breakup, Chance Meeting; Past Sexual Abuse, Homophobia, and Child Abuse; Dom/sub, Suicidal Idealisation, Past Suicide Attempts https://archiveofourown.org/works/24265594/chapters/58829290",2020-05-26 15:08:31+00:00,0
1265298741046771712,yaSuicide_,You call him Anton? I’m only allowed to say L9 RatIRL,2020-05-26 15:08:22+00:00,0
1265298730766516232,lissasuicide,Que gostosura amiga ,2020-05-26 15:08:20+00:00,0
1265298701691518977,DrWorktops,I think the person who knew it was a suicide 30 minutes after he died is the one who killed him. Normally we wait to hear from the Medical Examiner.,2020-05-26 15:08:13+00:00,0
1265298692267016192,Oh_Katie_Babie,"Said sibling made it back home safely from significant others house and things calmed the next day, Katie was NOT satisfied and did more prying. The brat has apparently been threatening suicide constantly in an attempt to get my sibling to do what they want and it’s put a strain",2020-05-26 15:08:11+00:00,0
1265298688420638720,SummerHartxxx,"Psychiatric hospitalization is extremely costly. This cost means that more often than not, people are inappropriately released. This is part of the reason why you see mentally ill homeless people so often and a factor in our incredibly high suicide rate.",2020-05-26 15:08:10+00:00,0
1265298684587069440,MonicaPerezShow,"2% increase isn’t particularly significant but the article goes on to say the increase may be due in part to alcoholism & suicide :( “Not just the elderly: As Covid-19 continues to kill, figures show increase in working-age mortality” ",2020-05-26 15:08:09+00:00,0
1265298655948402688,FolkiKaren,Jeffrey Epstein's lawyer believes pedophile did not commit suicide ,2020-05-26 15:08:02+00:00,0
1265298650126786562,buuhs9,High probability of committing suicide? Sim very high,2020-05-26 15:08:00+00:00,0
1265298622557507584,slow_suicide_0,噛む時間を無くす…なるほどwww 吸引力が鍵ですね…w,2020-05-26 15:07:54+00:00,0
1265298619554504706,AnkitJi23,Not only Nepal but every country even suicide bombers of pakistan are patriotic towards their country.,2020-05-26 15:07:53+00:00,0
1265298619273490435,StaceyCKs1,"THIS. But they can’t come out and say it, because that would be career suicide.",2020-05-26 15:07:53+00:00,0
1265298606753370113,Crisfx007,"What is this living your body willingly , either it's suicide or euthanasia which would have been proven had he waited for her father to come and allowed autopsy on her body !!",2020-05-26 15:07:50+00:00,0
1265298588223094786,Memeghnad,"Multiple panelist keep pointing out that the cases in Mah are high because they're testing more. Rahul is like, but what about Rahul Gandhi huh? Why isn't he taking responsibility? Who is accountable?! (Logic commits suicide on this channel every single night.) #NLprimetime",2020-05-26 15:07:46+00:00,1
1265298573152976896,PozitiveMom,We could use your assistance . This man targets children on the internet . He is in Canada . He has been an internet terrorist for over a decade and even harassed a grieving father after his daughter committed suicide after being raped at a party . ,2020-05-26 15:07:42+00:00,0
1265298536041717760,raymond_hooker,"In other words , you've shot yourself in the head , you've committed suicide ! What a bizarre thing to do ! And violent !",2020-05-26 15:07:33+00:00,1
1265298529867743237,MeledjeCI,Le lien que tu a partagé montre qu'il y a : Plus de suicide en Côte d'Ivoire qu'au Ghana. Plus d'étrangers en Côte d'Ivoire qu'au Ghana. Moins d'espérance de vie en Côte d'Ivoire qu'au Ghana. Ensuite.... Cc @BogDav @Boivard @BorisKando @eyedoh https://twitter.com/Boivard/status/1265265410053672961,2020-05-26 15:07:32+00:00,0
1265298527804166145,CurtisWhitfiel4,You pursue your own agenda to force upon the public creating nothing but http://division.You infringe on people’s life’s giving 0 privacy and turning their life upside down until suicide.Can’t even stick to the 2Mrule your selfs. Hypocrisy is there for all to see. #ScumMedia,2020-05-26 15:07:31+00:00,0
1265298524385669120,88factor,Suicide Squad. I spent the entire movie questioning every bad decision that led up to me watching a movie that was 75% shots of exploding helicopters ,2020-05-26 15:07:30+00:00,2
1265298507772149760,Toyjohs,This is Twitter suicide ,2020-05-26 15:07:27+00:00,0
1265298466898505728,Overhaul115,The suicide squad,2020-05-26 15:07:17+00:00,0
1265298452411486208,NavyVetJeff,I stopped watching . All I could see and hear is their attempts at desensitization to all their constructs. All sucks.,2020-05-26 15:07:13+00:00,0
1265298425387589633,ChaharDaya,"AAP MLA Prakash Jarwal seeks bail in doctor’s suicide case, says ‘charges completely false, fabricated’ ",2020-05-26 15:07:07+00:00,0
1265298415522656258,Doll_lifeDan,"It couldn't be more obvious that he was offed from the outside. You have to believe in so many crazy coincidences on top of coincidences to believe it was suicide. If they were so safe they wouldn't have done all that. Also, maybe put down the black pills once in a while.",2020-05-26 15:07:05+00:00,0
1265298409029660680,_hey__d,Suicide Squad #AyudaGirls,2020-05-26 15:07:03+00:00,0
1265298403174432769,JustZakes,In situations like these you feel like committing suicide ,2020-05-26 15:07:02+00:00,2
1265298391694598145,Aose_042,たぶんそうw,2020-05-26 15:06:59+00:00,0
1265298390193233920,katwoman0852,The High Cost Of Locking Down America: “We’ve Seen A Year’s Worth Of Suicide Attempts In The Last Four Weeks” http://themostimportantnews.com/archives/the-high-cost-of-locking-down-america-weve-seen-a-years-worth-of-suicide-attempts-in-the-last-four-weeks via @The Most Important News,2020-05-26 15:06:58+00:00,0
1265298385487245312,Montespentacle,"J'veux dire par là : juste la rupture, hein, pas les bails où ton ex fait du chantage affectif à tout votre entourage commun pour t'isoler, les menaces de mort et le chantage au suicide.",2020-05-26 15:06:57+00:00,0
1265298374334599168,ragdoll_riot,What does suicide rates have to do with frequency of harassment? It's a completely separate issue. Stay on topic.,2020-05-26 15:06:55+00:00,0
1265298373889765377,KUNNI_eritika,いや～それは甘いっすね 硬さ関係なくとにかく胃に流し込むのが流儀ですよ。 ダイソン並みの吸引力があれば余裕っす,2020-05-26 15:06:55+00:00,0
1265298371918561280,YoursTruleighH,"During lockdown, my OH and I were concerned for someone’s mental health. We decided that it would probably be OK for one of us to drive over (approx 1 hour) if they were ever considering suicide + if no one nearer could go. So, no, we wouldn’t have done what #DominicCummngs did.",2020-05-26 15:06:54+00:00,0
1265298355309228033,lunaaureli,Hes the best person to bully people online publicly into suicide and get away with it,2020-05-26 15:06:50+00:00,0
1265298338288676867,PatriotM1A777,The High Cost Of Locking Down America: “We’ve Seen A Year’s Worth Of Suicide Attempts In The Last Four Weeks” https://www.infowars.com/the-high-cost-of-locking-down-america-weve-seen-a-years-worth-of-suicide-attempts-in-the-last-four-weeks/,2020-05-26 15:06:46+00:00,0
1265298334794711041,PaulRevere1999,Jeffrey Epstein's lawyer believes pedophile did not commit suicide | Daily Mail Online ,2020-05-26 15:06:45+00:00,0
1265298308957745153,DamuOrb,That worker is gonna suicide,2020-05-26 15:06:39+00:00,0
1265298306697179143,RAsecure1,"Many people across the country will die because of missed cancer screening, missed chemo, suicide, etc. Not to mention people needing knee and hip replacements, pacemakers and other 'elective surgery'.",2020-05-26 15:06:39+00:00,0
1265298291983618049,simonemediafr,La piste d'un féminicide suivi d'un suicide semble se profiler. Ce dernier aurait appelé un proche pour lui dire qu’il venait de tuer sa compagne et allait mettre fin à ses jours. #StopFéminicides,2020-05-26 15:06:35+00:00,0
1265298291736014853,suicide_heart27,ボイジャー結構強いな･･･,2020-05-26 15:06:35+00:00,0
1265298278633046018,ghostuser9,suicide squad was shit but its soundtrack was ,2020-05-26 15:06:32+00:00,0
1265298268294123521,corbieres99,You compared death rates in the US by covid against World suicide rates (which I think is bullshit),2020-05-26 15:06:29+00:00,0
1265298264783327232,Myrydyan1,"Thank you Mr. President. This gives me hope! (Which I needed more than ever today!) Yesterday, I had to cut all ties to my son for his abusiveness toward me. #Disowned Once upon a time he just made me want to die. Thoughts of suicide...NO MORE! I'm here til the end! ",2020-05-26 15:06:29+00:00,0
1265298257435144192,docketchmark,@TheJimCornette @GreatBrianLast Hana Kimura commits suicide because of internet troll bullying which is awful &amp; sad. Wouldn't you know who won the pony and had to chime in with comments....? Dick Boy. Does this putz have any brains?,2020-05-26 15:06:27+00:00,0
1265298254213738499,CouchingPatatas,HAHHAHAHAAH GAGO! tamang suicide,2020-05-26 15:06:26+00:00,0
1265298220231647232,adrien_jemmi,"Encore un attardé fan de suicid squad et de son jared leto en joker, j’y peux rien si tu n’y connais rien en cinéma. Va t’instruire un peu ça te fera du bien",2020-05-26 15:06:18+00:00,0
1265298212509843463,vikrantkumar,"FTW, lemurs will commit suicide... ",2020-05-26 15:06:16+00:00,4
1265298210618130432,Rinku_suicide,頼んだ！！,2020-05-26 15:06:16+00:00,0
1265298205006352384,MiyukiMizutani1,"MY GMAIL ACCOUNT IS NOT WORKING TONIGHT BECAUSE OF THE SERIOUS INTERNET CONNECTION PROBLEMS AND TECHNICAL ISSUES PROBLEMS,SO IT'S NOT MAGGIE HUYEN LE 'S FAULT.PLEASE CONTINUE TO WAIT FOR THE EMAILS TONIGHT & PLEASE CONTINUE TO WAIT FOR HER !!!!!OTHERWISE SHE WILL COMMIT SUICIDE !",2020-05-26 15:06:14+00:00,0
1265298203269664770,VanguardDaily,The Manchester bomber. Picked up by the Royal NAvy and brought to the UK Accused his teachers of Islamophobia because they criticised suicide bombers. Funded his attack with UK student loans Family remained in Libya yet claimed full UK benefits (£190K) Had enough yet?,2020-05-26 15:06:14+00:00,0
1265298202930151425,hghstwrt,The finished Suicide Squad is such a weirdly structured movie and it feels like it was assembled in the editing bay into something very different from whatever they filmed so I'm sort of curious about what that movie was supposed to be but not enough to actually watch it,2020-05-26 15:06:14+00:00,0
1265298199964770305,Oh_Katie_Babie,So somethings we’re said this weekend that made us believe a murder/suicide had taken place in which a sibling would have been the victim. Probably the scariest weekend of my life. - This is what prompted me to ask for your prayers and I’m so grateful for you all. But after...,2020-05-26 15:06:13+00:00,0
1265298198094123008,marQspekt,"can you imagine the bots attacking all of us if he was suspended LMAOOOOO, they'd have to shut down the whole site",2020-05-26 15:06:13+00:00,0
1265298194092584962,Rinku_suicide,みんな学校始まるからかな…,2020-05-26 15:06:12+00:00,0
1265298181958467584,SnowMedic69,"Maybe it is your Mother, Father, Son, Daughter, Spouse, BFF, YOU... WILL POST UNTIL NO ONE CALLS! Suicide hotline numbers United Kingdom 116 123 United States 1-800-273-8255 Canada 1 800 456 4566 Ireland 116 123 Philippines 2919 Australia 131 114",2020-05-26 15:06:09+00:00,0
1265298178552651776,newsnation_24,Crime Patrol actress Preksha Mehta commits suicide in Indore after chilling last message on Instagram - India Today...,2020-05-26 15:06:08+00:00,0
1265298173658107905,rickperlstein,The attempted homicide version of suicide by cop. The yuppie George Zimmerman. Except that at least Zimmerman had the courage not to contract out the job. ,2020-05-26 15:06:07+00:00,3
1265298168155078657,ciaokatie,Hey it’s not for me but someone I used to work with committed suicide and his family is asking for help. He was a good dude. ,2020-05-26 15:06:06+00:00,0
1265298158571212800,HeyMcDermott,"We ordered it as a ""Suicide Slush"" at the Dairy Queen. They knew what we meant. And it was no bigger than a regular Slush, so ""diabetes"" doesn't quite hold.",2020-05-26 15:06:03+00:00,0
1265300468244180994,jLynnHOP,These public confrontation videos I come across give me so much anxiety ~ I would neverrrr find myself in these situations lmao imma pussy,2020-05-26 15:15:14+00:00,0
1265300466331762695,Sleeves_Bailey,Need my set schedule to start up... making my anxiety act up having so much time on my hands,2020-05-26 15:15:13+00:00,0
1265300465522270209,doggeek,Bring your dog’s Zen to a 10 for increased happiness and decreased anxiety. http://ow.ly/uYdt30qJFVn,2020-05-26 15:15:13+00:00,0
1265300461524881409,bilieexlish,anxiety 67 i felt that,2020-05-26 15:15:12+00:00,0
1265300458538536960,WesCas215,"Exactly! ""Economic Anxiety"" is a facade.",2020-05-26 15:15:12+00:00,0
1265300455703248897,yxxinny,My anxiety kicks. Duk berdebar sejuk semacam je satu hari tau,2020-05-26 15:15:11+00:00,0
1265300445968257025,Shielochan,nakakawala ng anxiety ang pag trace at kulay ,2020-05-26 15:15:09+00:00,0
1265300440134057988,EPUTNHS,"Hub of Hope is a #mentalhealth database where you can find the nearest source of support for any mental health issue, from depression and anxiety to PTSD. There is a ‘talk now’ button connecting you directly to the Samaritans. Find out more; https://hubofhope.co.uk/ #Wellbeing",2020-05-26 15:15:07+00:00,0
1265300437718220802,nutravet,New routine making your pet anxious? Changes in the home can all lead to increased anxiety for your pets. nutracalm: - Calms behaviour - Is high strength - Is fast acting (1-2) Hours - No sedative effect Keep your pets calm naturally with nutracalm https://www.nutravet.co.uk/where-to-buy-in-the-UK,2020-05-26 15:15:07+00:00,0
1265300435130290178,Nehitalia,"Me, carrying my anxiety and paranoia everywhere i go. ",2020-05-26 15:15:06+00:00,0
1265300430898245633,kaitinotkatie,"Oh you have anxiety dreams? Last night I dreamt I shattered my phone, lost my car, then found it with 2 popped tires (presumably my fault), AND my boyfriend was mad at me. So I jump off a roof to wake myself up.",2020-05-26 15:15:05+00:00,0
1265300421330993158,CatsCurlz,Doing my eyebrows while it’s hasn’t been threaded gives me anxiety it’s so hairy and I hate it,2020-05-26 15:15:03+00:00,0
1265300419368058881,SkypeTherapist,Online #Mindfulness Therapy via Skype for the treatment of #OCD and intrusive thoughts and memories. See: https://pdmstrong.wordpress.com/online-therapist-for-obsessive-compulsive-disorder/ #OCDrecovery #OCDawareness #anxiety #depression #therapy #IntrusiveThoughts,2020-05-26 15:15:02+00:00,0
1265300414498590720,elementalcbd,Looking for how to treat your #Anxiety Naturally? Check this out NOW: https://ift.tt/2Vsn6nf | #MentalHealth #Wellness,2020-05-26 15:15:01+00:00,0
1265300410060939264,mightazerie,"i would never, evernote a thousand years, force myself to be loved by anyone. i’m not so depraved of it that i’d beg for it. actually if i was really being honest i don’t need it. i’d rather have everyone hating me because then i’d be at peace with my anxiety.",2020-05-26 15:15:00+00:00,0
1265300398841171968,bluelaceheart,my social anxiety takes over whenever i try to send a rant to anyone,2020-05-26 15:14:57+00:00,0
1265300398388252678,concretebadger,"Given all the anxiety and awfulness that's going on in the world right now, small things like a cool new song from an artist who you particularly admire are all the more important. It's great to have her back ",2020-05-26 15:14:57+00:00,0
1265300391626932226,HufflePuffin_,Literally shoots my anxiety through the roof in 2 seconds ,2020-05-26 15:14:56+00:00,0
1265300383502528513,Albertzzzz1,This is literally giving me such a bad anxiety,2020-05-26 15:14:54+00:00,0
1265300377022283781,neyayay,"opini yg bagus anak psikologi, sekarang kembali anxiety",2020-05-26 15:14:52+00:00,0
1265300369946677250,Dona_Nachy,°Slow heart rate & low blood pressure. Psychological Symptoms: •Mood swings. •Anxiety when eating in front of other people. •Ignoring feelings of hunger. •Feeling that happiness is undeserved. •Strong urge to be in control.,2020-05-26 15:14:50+00:00,0
1265300369112006663,4RG0Nbot,F O R E C A S T: All that anxiety is gonna make your hair turn white~,2020-05-26 15:14:50+00:00,0
1265300359683035136,rennaisdun,i’m having a shit tom of anxiety right now so thanks for thi,2020-05-26 15:14:48+00:00,0
1265300353878237185,giraldopankow,me being nervous to call my boss why am i like this? anxiety hi,2020-05-26 15:14:47+00:00,0
1265300338988457986,interloperbot,You are guided here by a distress signal discovered on an abandoned moon. This exoplanet cannot sustain life because of volatile volcanic activity. You're overcome with a feeling of anxiety.,2020-05-26 15:14:43+00:00,0
1265300335788253191,The_Bprettyass,My anxiety has been so problematic lately,2020-05-26 15:14:42+00:00,0
1265300325113769985,dreamoffaiy,do you have any advice for starting meditation or coping with anxiety? ,2020-05-26 15:14:40+00:00,0
1265300319703117824,pakyukO_O,how can I tell my mom she is the one gives me anxiety in a non pissed off way? When can that woman learn her happiness can’t be at the cost of mine. I’ve had enough. ,2020-05-26 15:14:39+00:00,0
1265300314871087107,intellectualss1,well do you think it’s nice to have buddies making fun of mina’s anxiety disorder? although they did make fun of yuju slipping and sowon’s late dad it’s still not right is it? Thankgod there are some mature onces and buddies who are kind enough to report ppl of their own fandom.,2020-05-26 15:14:37+00:00,0
1265300314573492224,NowMediaScott,Lovely Anti-anxiety medication prescriptions have spiked 34% during the coronavirus pandemic: ,2020-05-26 15:14:37+00:00,0
1265300303630553090,alimokh85,That landscaping give me anxiety,2020-05-26 15:14:35+00:00,0
1265300294184964098,lostlawless,"Emptiness, confusion and anxiety all rolled into one.",2020-05-26 15:14:32+00:00,0
1265300289130770432,dstnydmnds,Do you have separation anxiety or are you normal?,2020-05-26 15:14:31+00:00,0
1265300286530297857,sallycroachy,"'Only someone who has lived with addicts can understand how hard it was for 15 years, with anxiety our constant companion, the roller-coasters of hope and disappointment, and the shame that made us keep it all to ourselves. But we loved our sons.' ",2020-05-26 15:14:31+00:00,0
1265300277524967424,BUnnormal,There is hope and recovery. I encourage you to reach out to find a therapist if your anxiety or stress is becoming too much to handle. #beingunnormal #podcast #mentalillness #mentalhealthawarenessmonth… https://www.instagram.com/p/CAp9zxHpsIj/?igshid=170xtoq2ysyd8,2020-05-26 15:14:28+00:00,0
1265300277088878594,OdeChanArt,"How do people manage to get jobs? Doesn't crippling anxiety and self-doubt a thing that everyone has? Every job description sounds like you have to bare the weight of the world on your shoulders, and I'm only searching for entry-level positions ",2020-05-26 15:14:28+00:00,0
1265300275008606209,Emmalaalaaa,It's so refreshing when you genuinely don't care about people's opinions of you and stuff ... my anxiety is way down just thinking about stuff that would usually trigger an anxiety attack.,2020-05-26 15:14:28+00:00,0
1265300254183702533,oldyelIer,representation of my anxiety ,2020-05-26 15:14:23+00:00,0
1265300247594532864,xuxi_xiao,Lee donghae is so dangerous when he's driving he gimme anxiety,2020-05-26 15:14:21+00:00,0
1265300243622567936,AmaarNaji,"Uncut gems was one of the most intense movies I’ve ever seen, my anxiety was thru the roof, 10/10 tho",2020-05-26 15:14:20+00:00,0
1265300243375026177,hatafarindlesku,mine would be : - religion - anxiety - human relationship in general #skam,2020-05-26 15:14:20+00:00,0
1265300239864520704,GeekoPlanet,I was 12 years old when I first recognised anxiety. I woke up one morning and it felt like a lightning bolt went through my body and feelings of complete loss followed. https://geekoplanet.com/how-i-broke-free-from-anxiety/,2020-05-26 15:14:19+00:00,0
1265300232926982144,saltandpepay,"Why is it hard to explain to people that Anxiety/PPD is not being maarte or sobrang sensitive, madrama?",2020-05-26 15:14:18+00:00,0
1265300216967643136,technobloodgod,"being serious here but pls stop talking abt the boys and the future , the point of the episode was to show that despite their worst times , they could achieve their goals which is why they dont have regrets,,, talking abt all that can give people anxiety pls be careful :((",2020-05-26 15:14:14+00:00,0
1265300215109693445,hoefor1D9214,School is not my thing like I lowkey want to drop out because it gives me horrible anxiety on top of my ADHD but I don't know what job I would do in the future and my parents would not let me drop out,2020-05-26 15:14:14+00:00,0
1265300215092961281,RictorchyA,Tuesdayz Wizdom: Bind Your Anxiety #AndGodWinzAgain https://www.instagram.com/p/CAp9x_fnECd/?igshid=pd7ul4i1th56,2020-05-26 15:14:14+00:00,0
1265300214203768832,zoewhittall,yes! We spoke about it I think because of my theory about premature babies and anxiety disorders because we spend the first few months of life in a machine with no human touch?,2020-05-26 15:14:13+00:00,0
1265300204460310533,means_la,I don’t think people understand how challenging it can be living with anxiety. It can be crippling at times. To the point it can stop me from pursuing the things I want in life. And a lot of times leads to a place of stagnancy. 1/3,2020-05-26 15:14:11+00:00,0
1265300200484151296,Hannah73953175,"Hello! Yes - it was about relieving anxiety (or sometimes excitement) in children in a clinical environment, that when the child is approached holistically and their emotional needs are attended to, raised HR attributed to emotional sources ease which may have clouded the picture",2020-05-26 15:14:10+00:00,0
1265300191806021632,maziahhwa,"Sebenarnya acc ig aku dah 2 3 kali aku deactive due to anxiety, lama jugak la tak guna ig. Sejak aku cure anxiety through journaling aku mula buat acc ig baru tahun lepas. kali ni yg paling lama bertahan sebab aku fokus for journaling saja.",2020-05-26 15:14:08+00:00,0
1265300185308999681,jeseulyn,"sama kaya aku sekarang, padahal juni udah deadline proposal. anxiety hits me hard. ",2020-05-26 15:14:06+00:00,0
1265300179722350595,PumzaNohashe,Please can you tell her on my behalf too... she has me by the qhoqho today. Her and her cousin anxiety cane same day ,2020-05-26 15:14:05+00:00,0
1265300176559882240,akidnamedashlyn,I hate making last minute plans. Like I’ll gladly say no bc it gives me terrible anxiety. Make plans with me at least a day before and I’ll still have terrible anxiety about it but I’ll do it.,2020-05-26 15:14:04+00:00,0
1265300166548041730,yyvvaass,It’s sad that a child can experience anxiety bc childhood is supposed to be a fun and carefree time and that just takes it all away :( I remember I would miss a lot of school (elementary up to high school) bc of stomach aches which I now know was from anxiety omg,2020-05-26 15:14:02+00:00,0
1265300149968011264,kweenshayla,"Can’t believe I’m saying this, but I’m having separation anxiety ",2020-05-26 15:13:58+00:00,0
1265300147283595266,BunnyTarot_,"In the last few days, I was able to manage my anxiety. To become a calmer version of myself. I was able to become more independent and to improve the relationships to my loved ones. Never stop fighting to become a better person and to make your life worth living. ",2020-05-26 15:13:57+00:00,0
1265300140748943360,sunsetseokie,"that's so me to be honest, but i was the one stopping myself back then, i have a real bad social anxiety so through the growing up process i was really alone",2020-05-26 15:13:56+00:00,0
1265300139578544133,gelreads,It’s okay we don’t want to make you feel more anxiety so promise whatever you’re comfortable with don’t worry ,2020-05-26 15:13:56+00:00,0
1265300135803858945,esraaelsawyS,لا اخفى عنكم سراً يا جماعه ال anxiety و ال fears وال insecurities فى يوم will kill me,2020-05-26 15:13:55+00:00,0
1265300125976412168,SulaimanSugumar,"We live by floating on the boiling waters of anxiety, instead of cruising down the stream of serenity #positivity",2020-05-26 15:13:52+00:00,0
1265300122080022533,bianca23,Anxiety is the worst. Take time for yourself if you need that. Household chores can wait. Stay strong ,2020-05-26 15:13:51+00:00,0
1265300112181391360,Ezonedd,"Bukannnn, itu kelainan psikologis Globus pharyngeus.. penderitanya suka nelanin barang2 kalau lagi merasa anxiety",2020-05-26 15:13:49+00:00,0
1265300104472416263,JulzzCastroo,"first responders that make videos on tiktok give me anxiety, I don’t think I can trust them in general after seeing their content. from my knowledge of health/healthcare systems, i am concerned that they don’t see the underlying stigma and victim blaming in these videos???",2020-05-26 15:13:47+00:00,0
1265300096507236358,Tick_Dandi,Just getting into drinking coffee and can’t help but imagine how much better a student I would have been if I had started earlier. Also probably would have made my anxiety like 10x though and can’t imagine that.,2020-05-26 15:13:45+00:00,0
1265300092543737856,crownjulesb,"Bit of stress, over exertion, and trying to write down my Japanese lessons = splitting headache. Drinking my 10th pint of SQUASH today, along with paracetamols. #anxiety, #chronicpain &amp; #chronicmigraine general life issues.",2020-05-26 15:13:44+00:00,0
1265300081022046212,samtotp,"i had about every kind of extremely vivid anxiety dream in the book last night, and i wake up to see god damn controller buffs. i wanna go back to bed.",2020-05-26 15:13:42+00:00,0
1265300057148084224,GayNova2,"If people say that they have a trigger(like sexualaslt) and you throw those in, fucking really? You realize triggers in more than being uncomfortable? Gore makes me vomit and can cause anxiety attacks, some people much more extream results, I pray you never get the chance.",2020-05-26 15:13:36+00:00,0
1265300045563387907,adxmdrivers,please adam would have an anxiety attack and simply die if he went on hot ones this man can barely speak in interviews never mind eat sgsgdgsgd,2020-05-26 15:13:33+00:00,0
1265300038512783363,majinmands,"Bare self inflicted anxiety that’ll only get worse when your actually late, that’s mad unoe",2020-05-26 15:13:31+00:00,0
1265300031214665728,richmondie,"The idea is that we all have PTSD and reminders of our trauma will ""trigger"" symptoms: panic attacks, depression, anxiety etc. At least this theory admits that the above may have external causes! Also that experiences may harm you permananently.",2020-05-26 15:13:30+00:00,0
